Фрейм,Амплитуда
8120,4.1574793
8121,4.079554
8122,4.0986605
8123,4.4020677
8124,4.5560894
8125,4.438811
8126,4.4797416
8127,4.2718883
8128,3.9615388
8129,3.9544237
8130,4.37873
8131,4.7608685
8132,4.7016387
8133,4.5205517
8134,4.515225
8135,4.4589863
8136,4.334405
8137,3.858777
8138,3.7638438
8139,5.431432
8140,5.968236
8141,6.357731
8142,5.8329496
8143,5.408785
8144,5.015423
8145,4.78862
8146,4.5122066
8147,4.241272
8148,4.7959146
8149,4.5987635
8150,4.1287236
8151,4.008844
8152,4.2168627
8153,4.349586
8154,4.0681024
8155,4.2776217
8156,5.0171876
8157,5.8008747
8158,4.7447815
8159,4.1958036
8160,4.037613
8161,4.008432
8162,3.7745118
8163,4.0375576
8164,4.2059813
8165,5.079217
8166,5.2440524
8167,4.4451113
8168,4.1747313
8169,3.842758
8170,3.6793385
8171,3.6034727
8172,3.7440126
8173,3.784407
8174,4.0986085
8175,3.932633
8176,3.4082375
8177,2.7807033
8178,2.3935375
8179,2.2100725
8180,2.1479588
8181,2.118887
8182,3.374259
8183,4.06248
8184,2.9980805
8185,2.7520115
8186,2.6977167
8187,2.7146928
8188,2.6606894
8189,2.8105326
8190,3.3047473
8191,5.0731764
8192,5.091627
8193,4.446214
8194,4.1429744
8195,4.196887
8196,4.19648
8197,3.9134967
8198,3.810536
8199,4.123962
8200,4.7771344
8201,4.5960045
8202,4.7264853
8203,4.6686997
8204,4.385924
8205,4.3862643
8206,4.148592
8207,3.7178879
8208,4.409739
8209,4.7913246
8210,4.663192
8211,4.358897
8212,3.8740587
8213,3.682207
8214,3.6072583
8215,3.24449
8216,3.3878734
8217,3.8667777
8218,3.9139254
8219,3.6055226
8220,3.2861621
8221,3.2452505
8222,3.401335
8223,3.5605426
8224,3.5749502
8225,3.846278
8226,3.9899318
8227,4.157446
8228,4.3703628
8229,4.1417055
8230,4.0624113
8231,3.9175653
8232,3.5910265
8233,3.4145331
8234,3.3548849
8235,3.4156911
8236,3.1652431
8237,3.1213708
8238,3.1360917
8239,3.3136158
8240,3.3914182
8241,3.2426615
8242,3.1705012
8243,3.3011703
8244,3.4890373
8245,3.31353
8246,3.4695137
8247,3.5340178
8248,3.1698306
8249,2.9706604
8250,2.8072245
8251,2.8042274
8252,3.049988
8253,3.0686915
8254,2.8245437
8255,2.6008494
8256,2.5328453
8257,2.4943783
8258,2.4414482
8259,2.4141204
8260,2.5909111
8261,2.738982
8262,3.2975416
8263,3.398737
8264,2.9078176
8265,2.6642053
8266,2.6095562
8267,2.5560102
8268,2.5676086
8269,2.5954592
8270,2.615038
8271,2.431863
8272,2.4137723
8273,2.5187562
8274,2.5379577
8275,2.4275255
8276,2.5234826
8277,2.6998005
8278,2.5895314
8279,2.0007439
8280,1.7924895
8281,1.7653013
8282,1.6726136
8283,1.641231
8284,1.8571422
8285,1.7913713
8286,1.563945
8287,1.5450138
8288,1.763215
8289,1.6817987
8290,1.5333166
8291,1.7980045
8292,1.7388195
8293,1.4792438
8294,1.6292907
8295,1.9172773
8296,1.8185651
8297,1.7724164
8298,1.696809
8299,1.697105
8300,1.4954544
8301,1.4254274
8302,1.336858
8303,1.3246382
8304,1.4948534
8305,1.5842612
8306,1.3775314
8307,1.1025853
8308,0.9202396
8309,0.7943846
8310,0.7607204
8311,0.7236971
8312,0.7079154
8313,0.69623655
8314,0.68450063
8315,0.6730379
8316,0.66740966
8317,0.6489459
8318,0.64614254
8319,0.6824445
8320,0.9011764
8321,1.027924
8322,0.75835454
8323,0.56677747
8324,0.5050612
8325,0.47361314
8326,0.4783864
8327,0.5103983
8328,0.51609516
8329,0.6696491
8330,1.1938001
8331,1.2535931
8332,0.8958036
8333,0.7428332
8334,0.67075604
8335,0.63200057
8336,0.5991542
8337,0.5907945
8338,0.5868915
8339,0.5786251
8340,0.56809217
8341,0.5353602
8342,0.50386083
8343,0.49876198
8344,0.5032963
8345,0.49590448
8346,0.4833258
8347,0.49148956
8348,0.49943092
8349,0.48694065
8350,0.47250703
8351,0.47960523
8352,0.51460534
8353,0.5418809
8354,0.63512224
8355,1.2194259
8356,1.2675173
8357,0.9056112
8358,0.79816306
8359,0.7574099
8360,0.7274734
8361,0.7109304
8362,0.69591206
8363,0.7029612
8364,1.0895054
8365,1.390293
8366,1.1046219
8367,0.9939526
8368,0.92753786
8369,0.8846887
8370,0.8467241
8371,0.8263647
8372,0.81950915
8373,0.7823449
8374,0.7663939
8375,0.7737183
8376,0.7484685
8377,0.74543685
8378,0.85427564
8379,0.9096563
8380,0.9896131
8381,1.2803259
8382,1.1932151
8383,0.8609998
8384,0.69076425
8385,0.6579875
8386,0.6511287
8387,0.5979526
8388,0.5860494
8389,0.60547245
8390,0.59000385
8391,0.5620162
8392,0.58847976
8393,0.6032795
8394,0.6564898
8395,0.86533916
8396,0.8626252
8397,0.8192008
8398,1.0972781
8399,1.0647842
8400,0.829413
8401,0.7565217
8402,0.7098268
8403,0.6648268
8404,0.7921462
8405,0.8817324
8406,0.7939483
8407,1.0275378
8408,1.0781877
8409,0.847573
8410,0.79077077
8411,0.7451321
8412,0.71926975
8413,0.77741075
8414,0.95757097
8415,1.0122494
8416,1.369674
8417,1.4519953
8418,1.0097976
8419,0.7851059
8420,0.6419683
8421,0.55723107
8422,0.5076571
8423,0.47196308
8424,0.48615405
8425,0.4850635
8426,0.44653374
8427,0.4117764
8428,0.4119566
8429,0.39880088
8430,0.37595877
8431,0.44043195
8432,0.9220121
8433,1.0209202
8434,0.68519205
8435,0.5458788
8436,0.46807796
8437,0.41812015
8438,0.41185766
8439,0.4156551
8440,0.45295578
8441,0.5112963
8442,0.76446927
8443,0.8141484
8444,0.6342182
8445,0.5493673
8446,0.50910985
8447,0.5102013
8448,0.5256156
8449,0.5189249
8450,0.52160215
8451,0.5353428
8452,0.5114804
8453,0.48790413
8454,0.48670754
8455,0.49618444
8456,0.5096089
8457,0.5363785
8458,0.766279
8459,1.1261988
8460,0.948627
8461,0.6626509
8462,0.5761232
8463,0.5162551
8464,0.5143278
8465,0.5437836
8466,0.6511926
8467,0.98545223
8468,1.3359505
8469,1.0701371
8470,0.7951079
8471,0.70055425
8472,0.66615576
8473,0.6527581
8474,0.62776095
8475,0.6265134
8476,0.6354467
8477,0.64977604
8478,0.6433497
8479,0.6104885
8480,0.5926347
8481,0.5862011
8482,0.5954623
8483,0.58644146
8484,0.572936
8485,0.5814582
8486,0.5782306
8487,0.5495533
8488,0.5471708
8489,0.5267592
8490,0.43956545
8491,0.5272866
8492,0.99631137
8493,1.1075367
8494,0.8473196
8495,0.7118965
8496,0.63010323
8497,0.5986599
8498,0.5810633
8499,0.54817903
8500,0.58364177
8501,0.97003704
8502,1.2638481
8503,1.0438613
8504,0.8281223
8505,0.7347421
8506,0.69829804
8507,0.67278904
8508,0.6446853
8509,0.6180969
8510,0.63404757
8511,0.61792433
8512,0.58615124
8513,0.5737772
8514,0.57925767
8515,0.6979383
8516,0.8986213
8517,0.7482074
8518,0.7600006
8519,1.1314102
8520,0.9439747
8521,0.7883996
8522,0.6899092
8523,0.63861614
8524,0.62613577
8525,0.5983269
8526,0.55745035
8527,0.5494857
8528,0.5505447
8529,0.51657015
8530,0.50247747
8531,0.511317
8532,0.525396
8533,0.6744552
8534,0.7206821
8535,0.56868243
8536,0.82690513
8537,0.7777574
8538,0.5769915
8539,0.5182004
8540,0.5047699
8541,0.5030663
8542,0.573056
8543,0.5690496
8544,0.6756303
8545,0.8482165
8546,0.6970754
8547,0.620603
8548,0.5821847
8549,0.5495511
8550,0.5621307
8551,0.6787434
8552,0.78925073
8553,0.9114099
8554,1.482127
8555,1.2440238
8556,0.7944217
8557,0.6148224
8558,0.47504544
8559,0.43107975
8560,0.38834682
8561,0.34968507
8562,0.34810874
8563,0.33440587
8564,0.3124933
8565,0.31524086
8566,0.32476494
8567,0.3520451
8568,0.3632872
8569,0.5677576
8570,1.0248235
8571,0.9642041
8572,0.5868852
8573,0.4818165
8574,0.41813415
8575,0.3879904
8576,0.3640525
8577,0.40645108
8578,0.54605293
8579,0.97581726
8580,1.2372582
8581,0.9790501
8582,0.836966
8583,0.80378014
8584,0.7570681
8585,0.68877643
8586,0.6674544
8587,0.66785353
8588,0.6481541
8589,0.6310756
8590,0.623536
8591,0.5922978
8592,0.59339684
8593,0.6187698
8594,0.5676905
8595,0.66266924
8596,1.0994431
8597,1.036833
8598,0.6669581
8599,0.54922634
8600,0.4900475
8601,0.48623073
8602,0.5242123
8603,0.5969219
8604,0.57569766
8605,0.9920062
8606,1.1996974
8607,0.84327215
8608,0.68423206
8609,0.61071444
8610,0.5858728
8611,0.5876647
8612,0.56471324
8613,0.56434774
8614,0.5634705
8615,0.56167966
8616,0.538979
8617,0.5215261
8618,0.51747733
8619,0.51222545
8620,0.49644592
8621,0.47450858
8622,0.47848025
8623,0.48548666
8624,0.4821206
8625,0.4725162
8626,0.47605655
8627,0.50617707
8628,0.46705273
8629,0.48496822
8630,0.89510536
8631,1.044526
8632,0.8483894
8633,0.6953636
8634,0.63870037
8635,0.6181336
8636,0.6269803
8637,0.64889044
8638,0.681727
8639,1.0647306
8640,1.3926387
8641,1.157871
8642,0.9279982
8643,0.83336645
8644,0.8335733
8645,0.7961678
8646,0.746407
8647,0.7286569
8648,0.75085884
8649,0.73538417
8650,0.7094283
8651,0.68796396
8652,0.6995141
8653,0.82694477
8654,0.9627739
8655,0.85902035
8656,0.8552084
8657,1.2057729
8658,1.0036875
8659,0.78906286
8660,0.7517108
8661,0.64799786
8662,0.5930856
8663,0.61001027
8664,0.59652394
8665,0.5377951
8666,0.555419
8667,0.58897334
8668,0.54265124
8669,0.5828315
8670,0.7990912
8671,0.9060159
8672,0.77749676
8673,0.6979689
8674,0.9944926
8675,1.0902685
8676,0.85263395
8677,0.7029986
8678,0.64829105
8679,0.60928416
8680,0.63498425
8681,0.7357464
8682,0.78753984
8683,0.9193397
8684,0.9303835
8685,0.774347
8686,0.6761636
8687,0.63181597
8688,0.60125494
8689,0.5988049
8690,0.62220114
8691,0.7958785
8692,0.8301994
8693,0.9493245
8694,1.3563266
8695,1.200968
8696,0.8750147
8697,0.59116036
8698,0.4758602
8699,0.44217408
8700,0.4260198
8701,0.39205828
8702,0.36942387
8703,0.37426573
8704,0.36638364
8705,0.35176572
8706,0.33870542
8707,0.33397472
8708,0.36139888
8709,0.37988368
8710,0.40628013
8711,0.83738214
8712,1.026245
8713,0.73020774
8714,0.6509773
8715,0.6377182
8716,0.5698304
8717,0.5374734
8718,0.50554764
8719,0.48806906
8720,0.5036127
8721,0.48515937
8722,0.8123091
8723,1.1305785
8724,0.95124036
8725,0.7441817
8726,0.64916456
8727,0.59297884
8728,0.585578
8729,0.5555442
8730,0.54741126
8731,0.5380445
8732,0.52894056
8733,0.5118213
8734,0.5082988
8735,0.5307361
8736,0.6508935
8737,0.6924099
8738,0.6653618
8739,0.61722153
8740,1.040791
8741,1.2065974
8742,0.974752
8743,0.6154235
8744,0.56045574
8745,0.52957565
8746,0.58410734
8747,0.77657336
8748,1.0419309
8749,1.0316544
8750,0.76012576
8751,0.83603835
8752,1.0874785
8753,0.92076814
8754,0.6255035
8755,0.568029
8756,0.5501281
8757,0.48978952
8758,0.4783519
8759,0.4684074
8760,0.48055544
8761,0.47875175
8762,0.47054112
8763,0.47095007
8764,0.4668452
8765,0.45659578
8766,0.4581788
8767,0.4584732
8768,0.4485279
8769,0.44611266
8770,0.4405367
8771,0.43164334
8772,0.4144898
8773,0.4040384
8774,0.3752504
8775,0.35996124
8776,0.34514293
8777,0.33654946
8778,0.31769446
8779,0.30513918
8780,0.28897908
8781,0.2790361
8782,0.27344275
8783,0.26547328
8784,0.26104853
8785,0.26136568
8786,0.2621554
8787,0.2637347
8788,0.2634768
8789,0.26185864
8790,0.25448197
8791,0.25348106
8792,0.24571718
8793,0.24787436
8794,0.24611753
8795,0.25391522
8796,0.24950872
8797,0.25080305
8798,0.2457846
8799,0.23732506
8800,0.23
8801,0.2228692
8802,0.21709603
8803,0.20565428
8804,0.20491998
8805,0.20279641
8806,0.2037955
8807,0.20197247
8808,0.2054932
8809,0.20338334
8810,0.20409027
8811,0.20207177
8812,0.20303945
8813,0.2015557
8814,0.20139375
8815,0.19787301
8816,0.18992607
8817,0.18504709
8818,0.17833845
8819,0.1730452
8820,0.16526838
8821,0.16101618
8822,0.15356058
8823,0.1472179
8824,0.13839902
8825,0.13357522
8826,0.127045
8827,0.12343457
8828,0.119232446
8829,0.11771914
8830,0.11691615
8831,0.11290392
8832,0.10883573
8833,0.103406414
8834,0.09952912
8835,0.09473371
8836,0.092845455
8837,0.08928106
8838,0.08706957
8839,0.08299519
8840,0.08129296
8841,0.077999175
8842,0.07699691
8843,0.07472641
8844,0.07460262
8845,0.07282974
8846,0.07035242
8847,0.06731516
8848,0.063491814
8849,0.060555153
8850,0.055491067
8851,0.052476786
8852,0.048163775
8853,0.046595335
8854,0.043884702
8855,0.04419172
8856,0.044321593
8857,0.04563192
8858,0.04516879
8859,0.0460709
8860,0.04629312
8861,0.04637964
8862,0.046667814
8863,0.0461206
8864,0.045244947
8865,0.043591212
8866,0.042834483
8867,0.040157404
8868,0.03873947
8869,0.036907632
8870,0.03574908
8871,0.033650715
8872,0.032371655
8873,0.031243468
8874,0.029905548
8875,0.02858582
8876,0.027218811
8877,0.027029494
8878,0.025683153
8879,0.025422702
8880,0.024583245
8881,0.024681361
8882,0.02465324
8883,0.024895707
8884,0.02524128
8885,0.025350085
8886,0.025429657
8887,0.02539547
8888,0.025766887
8889,0.025821023
8890,0.026566505
8891,0.026724977
8892,0.027469605
8893,0.027323663
8894,0.027374696
8895,0.026981125
8896,0.026937868
8897,0.026596295
8898,0.026040368
8899,0.02542446
8900,0.024509361
8901,0.023710214
8902,0.022586435
8903,0.021809863
8904,0.02102658
8905,0.020577298
8906,0.019629203
8907,0.019208383
8908,0.018585972
8909,0.018210309
8910,0.017887376
8911,0.017954435
8912,0.017785452
8913,0.017336715
8914,0.016921716
8915,0.016468568
8916,0.016261134
8917,0.015634978
8918,0.015253158
8919,0.015072201
8920,0.014745731
8921,0.014026598
8922,0.013637847
8923,0.013148323
8924,0.012821033
8925,0.012143286
8926,0.011633275
8927,0.011104681
8928,0.010608823
8929,0.009869137
8930,0.009107989
8931,0.008632348
8932,0.008073563
8933,0.0074018417
8934,0.0071557
8935,0.0070445314
8936,0.006472747
8937,0.006476428
8938,0.006008554
8939,0.0055759214
8940,0.005231449
8941,0.0052487445
8942,0.0050831847
8943,0.004632405
8944,0.004266266
8945,0.004102065
8946,0.003910063
8947,0.0037731638
8948,0.003701589
8949,0.003571006
8950,0.0034457368
8951,0.0034089296
8952,0.0034568904
8953,0.0033915343
8954,0.0033359022
8955,0.0032590332
8956,0.0033146082
8957,0.0030724865
8958,0.0028919755
8959,0.0028600637
8960,0.0026647015
8961,0.0025839573
8962,0.0026373332
8963,0.0023641586
8964,0.0022783529
8965,0.0030884414
8966,0.0028046712
8967,0.0020025389
8968,0.001932973
8969,0.0018792095
8970,0.0017924001
8971,0.001709203
8972,0.001686107
8973,0.0016478869
8974,0.0015743274
8975,0.0015173848
8976,0.0014735165
8977,0.0014554778
8978,0.0014039665
8979,0.0013296155
8980,0.0012942349
8981,0.0012490443
8982,0.0012090707
8983,0.0011452133
8984,0.0011237737
8985,0.0011052146
8986,0.0011011517
8987,0.0010545905
8988,0.0010150819
8989,0.0009681593
8990,0.00096982985
8991,0.00096660113
8992,0.0009488955
8993,0.0009578273
8994,0.00091540813
8995,0.0008897684
8996,0.00086611055
8997,0.0008477891
8998,0.0008292606
8999,0.0008341196
9000,0.0008178046
9001,0.00077899994
9002,0.00076348893
9003,0.0007435186
9004,0.0007271126
9005,0.0006917035
9006,0.0006807025
9007,0.0006680394
9008,0.00064557506
9009,0.00063722645
9010,0.0006298578
9011,0.0006214827
9012,0.000589885
9013,0.0005317457
9014,0.00052608456
9015,0.00046018852
9016,0.0001793705
